customerID,gender,SeniorCitizen,SeniorCitizen_Label,Partner,Dependents,tenure,Tenure_Band,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Estimated_Annual_Revenue,Churn,Churn_Flag,Churn_Prob,Churn_Risk_Score,Predicted_Churn,Focus_Flag,Focus_Priority,Model_Split
0486-HECZI,Male,0,No,Yes,No,55,49-72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,1161.0,Yes,1,0.30902546397875313,30.9,0,Ok / monitor,3,test
4549-ZDQYY,Female,0,No,No,No,52,49-72,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,695.4000000000001,No,0,0.01615018554994822,1.6,0,Ok / monitor,3,train
5712-AHQNN,Female,0,No,No,No,43,25-48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,1099.8000000000002,No,0,0.3936907984516991,39.4,0,Ok / monitor,3,train
4846-WHAFZ,Female,1,Yes,Yes,No,37,25-48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,918.0,Yes,1,0.5191727762694085,51.9,1,High risk / high value,1,test
5256-SKJGO,Female,0,No,Yes,Yes,64,49-72,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,655.2,No,0,0.030243492111517518,3.0,0,Ok / monitor,3,train
3071-VBYPO,Male,0,No,Yes,Yes,3,0-12,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,1078.1999999999998,No,0,0.4658343262603029,46.6,0,Ok / monitor,3,train
9560-BBZXK,Female,0,No,No,No,36,25-48,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,372.6,No,0,0.02965213746384159,3.0,0,Ok / monitor,3,train
5299-RULOA,Female,0,No,Yes,Yes,10,0-12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1203.0,Yes,1,0.6715555243444334,67.2,1,High risk / high value,1,train
8402-OOOHJ,Female,0,No,No,No,41,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,247.79999999999998,No,0,0.009266199718352177,0.9,0,Ok / monitor,3,train
9445-ZUEQE,Male,0,No,Yes,Yes,27,25-48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,1022.4000000000001,No,0,0.2980957794053925,29.8,0,Ok / monitor,3,train
1091-SOZGA,Female,0,No,Yes,Yes,56,49-72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,1197.6,No,0,0.2114748142382486,21.1,0,Ok / monitor,3,train
2928-HLDBA,Female,0,No,No,No,6,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,248.39999999999998,No,0,0.1540488463572341,15.4,0,Ok / monitor,3,train
0404-SWRVG,Male,0,No,No,No,3,0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,892.8000000000001,Yes,1,0.7528048293034258,75.3,1,High risk / high value,1,train
6497-TILVL,Female,0,No,Yes,Yes,7,0-12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,608.4000000000001,No,0,0.18032644326510108,18.0,0,Ok / monitor,3,test
7219-TLZHO,Female,0,No,Yes,Yes,4,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,250.20000000000002,No,0,0.13907349024475682,13.9,0,Ok / monitor,3,train
4622-YNKIJ,Male,0,No,No,No,33,25-48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,1067.4,No,0,0.12081442222420054,12.1,0,Ok / monitor,3,train
4412-YLTKF,Female,1,Yes,No,No,27,25-48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,936.5999999999999,Yes,1,0.6123496839288174,61.2,1,High risk / high value,1,test
6734-PSBAW,Male,0,No,Yes,No,72,49-72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,282.6,No,0,0.004746157871502231,0.5,0,Ok / monitor,3,train
3930-ZGWVE,Male,0,No,No,No,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,237.0,No,0,0.1944557752055788,19.4,0,Ok / monitor,3,test
2639-UGMAZ,Male,1,Yes,No,No,71,49-72,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,677.4000000000001,No,0,0.05936919168351287,5.9,0,Ok / monitor,3,train
2876-GZYZC,Female,0,No,No,No,13,13-24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,1031.4,No,0,0.7281163577945688,72.8,1,High risk / high value,1,train
6207-WIOLX,Female,0,No,Yes,Yes,25,25-48,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,703.2,Yes,1,0.26032742540993375,26.0,0,Ok / monitor,3,train
8587-XYZSF,Male,0,No,No,No,67,49-72,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,606.5999999999999,No,0,0.0064143998969678805,0.6,0,Ok / monitor,3,train
3091-FYHKI,Male,0,No,No,No,1,0-12,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,425.40000000000003,Yes,1,0.6986218490613338,69.9,1,Elevated risk (top 20%),2,train
2372-HWUHI,Male,0,No,No,No,2,0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,532.2,Yes,1,0.41995260584590577,42.0,0,Ok / monitor,3,train
7799-LGRDP,Female,0,No,No,No,43,25-48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,308.4,No,0,0.015547508306033847,1.6,0,Ok / monitor,3,train
7850-VWJUU,Female,0,No,No,No,23,13-24,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,900.0,No,0,0.33675978853610106,33.7,0,Ok / monitor,3,train
3774-VBNXY,Female,0,No,Yes,Yes,64,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,242.39999999999998,No,0,0.002675916884719142,0.3,0,Ok / monitor,3,train
6217-KDYWC,Male,0,No,No,Yes,57,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,235.20000000000002,No,0,0.005466759330152587,0.5,0,Ok / monitor,3,train
0390-DCFDQ,Female,1,Yes,Yes,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,845.4000000000001,Yes,1,0.6677662722767824,66.8,1,High risk / high value,1,test
3146-MSEGF,Female,1,Yes,Yes,Yes,72,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,1056.6,No,0,0.015300515297023547,1.5,0,Ok / monitor,3,train
4080-OGPJL,Female,0,No,No,No,8,0-12,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,853.8000000000001,Yes,1,0.29197292442512474,29.2,0,Ok / monitor,3,train
1095-WGNGG,Female,0,No,Yes,No,61,49-72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,1212.6,No,0,0.11403238201266563,11.4,0,Ok / monitor,3,train
2636-SJDOU,Male,0,No,No,No,64,49-72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,1011.5999999999999,No,0,0.07352656117267528,7.4,0,Ok / monitor,3,train
1131-QQZEB,Male,1,Yes,Yes,No,71,49-72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,287.4,No,0,0.003962278604291172,0.4,0,Ok / monitor,3,train
5716-EZXZN,Female,0,No,Yes,Yes,65,49-72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,1188.6,No,0,0.03328114305786246,3.3,0,Ok / monitor,3,train
6837-BJYDQ,Male,0,No,No,No,3,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,235.20000000000002,No,0,0.09874919060065553,9.9,0,Ok / monitor,3,train
2135-RXIHG,Male,0,No,No,No,1,0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,547.8,Yes,1,0.5124781043749987,51.2,1,Ok / monitor,3,train
6440-DKQGE,Male,0,No,No,Yes,30,25-48,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,774.0,No,0,0.06528243273723246,6.5,0,Ok / monitor,3,train
3466-BYAVD,Male,0,No,Yes,Yes,15,13-24,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,834.0,No,0,0.21921886475700056,21.9,0,Ok / monitor,3,train
3780-YVMFA,Female,0,No,Yes,Yes,8,0-12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,822.5999999999999,No,0,0.43098271777412944,43.1,0,Ok / monitor,3,test
3874-EQOEP,Male,0,No,No,No,7,0-12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1140.0,Yes,1,0.6806915067273863,68.1,1,High risk / high value,1,train
1679-JRFBR,Female,0,No,Yes,Yes,70,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,1297.8000000000002,No,0,0.11622017697720255,11.6,0,Ok / monitor,3,train
9073-ZZIAY,Male,0,No,Yes,Yes,62,49-72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,1033.1999999999998,No,0,0.01226655322583464,1.2,0,Ok / monitor,3,test
3077-RSNTJ,Female,0,No,Yes,Yes,6,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,236.39999999999998,No,0,0.13271753432223204,13.3,0,Ok / monitor,3,test
6551-GNYDG,Female,0,No,Yes,Yes,14,13-24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,970.8000000000001,No,0,0.5122989112193547,51.2,1,High risk / high value,1,train
9167-APMXZ,Female,0,No,No,No,22,13-24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,1009.8000000000001,No,0,0.5843271276695644,58.4,1,High risk / high value,1,test
2749-CTKAJ,Male,0,No,Yes,Yes,22,13-24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,241.79999999999998,No,0,0.0352951271748881,3.5,0,Ok / monitor,3,train
6371-NZYEG,Male,0,No,Yes,Yes,16,13-24,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,771.0,No,0,0.0502336244436994,5.0,0,Ok / monitor,3,train
7554-NEWDD,Male,0,No,No,No,10,0-12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,308.4,No,0,0.04675732085215052,4.7,0,Ok / monitor,3,train
8992-VONJD,Female,0,No,No,Yes,13,13-24,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,672.0,No,0,0.22192311858042274,22.2,0,Ok / monitor,3,train
0867-MKZVY,Female,0,No,Yes,No,20,13-24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,988.8000000000001,Yes,1,0.4201012744182762,42.0,0,Ok / monitor,3,train
4482-EWFMI,Female,0,No,No,No,2,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,836.4000000000001,No,0,0.6956361341820813,69.6,1,Elevated risk (top 20%),2,train
4648-YPBTM,Male,0,No,No,No,53,49-72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,886.8000000000001,No,0,0.03010855491515655,3.0,0,Ok / monitor,3,test
2907-ILJBN,Female,0,No,Yes,Yes,11,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,247.20000000000002,No,0,0.055603055502633204,5.6,0,Ok / monitor,3,test
6345-FZOQH,Male,0,No,Yes,No,69,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,238.79999999999998,No,0,0.002744610308745904,0.3,0,Ok / monitor,3,test
3376-BMGFE,Female,0,No,No,No,4,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,850.8000000000001,Yes,1,0.5834302256927543,58.3,1,High risk / high value,1,train
5997-OPVFA,Male,0,No,Yes,No,72,49-72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,1068.6,No,0,0.016352413272387997,1.6,0,Ok / monitor,3,train
3445-HXXGF,Male,1,Yes,Yes,No,58,49-72,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,543.5999999999999,Yes,1,0.1843591667251542,18.4,0,Ok / monitor,3,train
1159-WFSGR,Female,0,No,Yes,Yes,16,13-24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,244.79999999999998,No,0,0.11422566498761413,11.4,0,Ok / monitor,3,train
7654-YWJUF,Male,0,No,Yes,No,43,25-48,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,1011.0,No,0,0.0880122972807402,8.8,0,Ok / monitor,3,test
1875-QIVME,Female,0,No,Yes,No,2,0-12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,1252.8000000000002,Yes,1,0.7677433459826996,76.8,1,High risk / high value,1,train
6727-IOTLZ,Male,0,No,Yes,No,14,13-24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,983.4000000000001,No,0,0.07152992773326097,7.2,0,Ok / monitor,3,train
0691-JVSYA,Female,0,No,Yes,No,53,49-72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,1138.1999999999998,Yes,1,0.2125780211050816,21.3,0,Ok / monitor,3,train
5918-VUKWP,Female,0,No,No,No,32,25-48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,246.60000000000002,No,0,0.024962984954829688,2.5,0,Ok / monitor,3,train
1744-JHKYS,Female,0,No,Yes,No,34,25-48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,296.4,No,0,0.08962095391768725,9.0,0,Ok / monitor,3,test
2656-FMOKZ,Female,1,Yes,No,No,15,13-24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,893.4000000000001,Yes,1,0.6293849413347529,62.9,1,High risk / high value,1,train
2070-FNEXE,Female,1,Yes,No,No,7,0-12,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,917.4000000000001,Yes,1,0.39386382147297316,39.4,0,Ok / monitor,3,test
5947-SGKCL,Female,0,No,Yes,Yes,15,13-24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,1264.1999999999998,No,0,0.5975148166204215,59.8,1,High risk / high value,1,train
3712-PKXZA,Male,0,No,Yes,No,61,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,246.60000000000002,No,0,0.009878717310616701,1.0,0,Ok / monitor,3,train
6317-YPKDH,Female,0,No,No,No,1,0-12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,359.4,Yes,1,0.4204641882497345,42.0,0,Ok / monitor,3,test
6582-OIVSP,Female,0,No,No,No,1,0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,543.5999999999999,No,0,0.3455642767161674,34.6,0,Ok / monitor,3,train
9367-WXLCH,Male,0,No,No,No,8,0-12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1014.0,Yes,1,0.6045889397752936,60.5,1,High risk / high value,1,train
5524-KHNJP,Male,0,No,Yes,Yes,33,25-48,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,897.0,No,0,0.0626096533217219,6.3,0,Ok / monitor,3,test
1918-ZBFQJ,Female,0,No,No,No,13,13-24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,951.0,Yes,1,0.5715135949420398,57.2,1,High risk / high value,1,train
1024-GUALD,Female,0,No,Yes,No,1,0-12,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,297.6,Yes,1,0.653838330477346,65.4,1,Elevated risk (top 20%),2,test
4827-USJHP,Male,0,No,No,No,20,13-24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,621.5999999999999,No,0,0.2305340556141482,23.1,0,Ok / monitor,3,train
8167-GJLRN,Male,0,No,No,No,3,0-12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,364.79999999999995,No,0,0.44683056994950154,44.7,0,Ok / monitor,3,train
0956-SYCWG,Female,0,No,No,No,13,13-24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,235.79999999999998,No,0,0.08392271593934811,8.4,0,Ok / monitor,3,train
8017-UVSZU,Female,0,No,Yes,No,40,25-48,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,679.2,No,0,0.109618737522894,11.0,0,Ok / monitor,3,train
7100-FQPRV,Male,0,No,Yes,Yes,43,25-48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,862.8000000000001,No,0,0.04688212820954996,4.7,0,Ok / monitor,3,train
2472-OVKUP,Male,0,No,Yes,No,6,0-12,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,1092.0,Yes,1,0.6729637265765979,67.3,1,High risk / high value,1,train
2984-RGEYA,Female,0,No,Yes,Yes,69,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,237.0,No,0,0.001998127565952179,0.2,0,Ok / monitor,3,test
9680-NIAUV,Female,0,No,Yes,Yes,72,49-72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,1316.4,No,0,0.04028304576878778,4.0,0,Ok / monitor,3,train
2146-EGVDT,Male,0,No,Yes,Yes,59,49-72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,231.60000000000002,No,0,0.0031814575029186615,0.3,0,Ok / monitor,3,train
2604-IJPDU,Female,0,No,Yes,No,20,13-24,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,1158.6,No,0,0.3845112297316875,38.5,0,Ok / monitor,3,test
9178-JHUVJ,Male,0,No,Yes,Yes,24,13-24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,289.20000000000005,No,0,0.03139196641959674,3.1,0,Ok / monitor,3,train
6168-YBYNP,Male,0,No,No,No,59,49-72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,1336.1999999999998,No,0,0.37897692266716926,37.9,0,Ok / monitor,3,train
7255-SSFBC,Male,0,No,Yes,Yes,72,49-72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,1347.0,No,0,0.057747468476962334,5.8,0,Ok / monitor,3,train
3645-DEYGF,Male,0,No,No,Yes,1,0-12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,249.0,No,0,0.15735812055869589,15.7,0,Ok / monitor,3,train
9323-HGFWY,Female,0,No,Yes,No,27,25-48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,1222.8000000000002,No,0,0.2015959518412297,20.2,0,Ok / monitor,3,train
8544-GOQSH,Female,0,No,No,No,14,13-24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,960.5999999999999,No,0,0.3695265779235347,37.0,0,Ok / monitor,3,train
3363-DTIVD,Male,0,No,Yes,Yes,71,49-72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,1266.6,No,0,0.06330618519904574,6.3,0,Ok / monitor,3,train
7018-WBJNK,Male,0,No,No,Yes,13,13-24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,939.5999999999999,No,0,0.530225501292375,53.0,1,High risk / high value,1,test
9142-KZXOP,Male,0,No,No,No,44,25-48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,826.1999999999999,No,0,0.1997933790436154,20.0,0,Ok / monitor,3,train
7674-YTAFD,Female,0,No,No,No,33,25-48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,959.4000000000001,No,0,0.1413484410048929,14.1,0,Ok / monitor,3,train
6348-SNFUS,Male,0,No,Yes,Yes,72,49-72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,665.4000000000001,No,0,0.008101579387535753,0.8,0,Ok / monitor,3,train
1285-OKIPP,Male,0,No,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,958.8000000000001,Yes,1,0.6752533595484993,67.5,1,High risk / high value,1,train
7825-ECJRF,Female,0,No,No,No,19,13-24,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,1279.1999999999998,Yes,1,0.48064270166354933,48.1,0,Ok / monitor,3,train
1347-KTTTA,Male,0,No,Yes,No,64,49-72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,1229.4,No,0,0.121578435153976,12.2,0,Ok / monitor,3,train
7841-TZDMQ,Male,0,No,No,No,2,0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,552.0,Yes,1,0.39709741124928827,39.7,0,Ok / monitor,3,train
4195-NZGTA,Female,0,No,No,No,1,0-12,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,303.0,No,0,0.5573188006166263,55.7,1,Elevated risk (top 20%),2,train
